Site,Species_Name,1,2,3,4,5,Notes,,,,,
59,Astragalus gambelianus,,,,,,,,,,,
59,Avena fatua,85,59,68,80,80,,,,,,
59,Brodiaea elegans,,,,,,,,,,,
59,Bromus diandrus,,,,,,,,,,,
59,Bromus hordeaceus,0.2,0.1,0.5,1,0.2,,,,,,
59,Bromus madritensis,,,,,,,,,,,
59,Calochortus luteus,,,,,,,,,,,
59,Calochortus superbus,,,,,,,,,,,
59,Castilleja attenuata,,,,,,,,,,,
59,Centaurea melitensis,0.3,,,,,,,,,,
59,Centaurea solstitialis,0,,,2,,,,,,,
59,Cerastium glomeratum,,,,,,,,,,,
59,Chlorogalum pomeridianum,,,,,,,,,,,
59,Clarkia purpurea,,,0.1,,,,,,,,
59,Cynosurus echinatus,,,,,,,,,,,
59,Daucus pusillus,,,,,,,,,,,
59,Dichelostemma capitatum,,,,0.2,,,,,,,
59,Epilobium brachycarpum,,,,,,,,,,,
59,Eremocarpus setigerus,,,,,,,,,,,
59,Erodium cicutarium,,,0.1,,,,,,,,
59,Euphorbia crenulata,,,,0.1,,,,,,,
59,Filago gallica,,,,,,,,,,,
59,Galium aparine,,,,,,,,,,,
59,Galium murale,,,,,,,,,,,
59,Geranium dissectum,,,,,,,,,,,
59,Geranium molle,,,,,,,,,,,
59,Grindelia camporum,,,,3,,,,,,,
59,Holocarpha virgata,0.4,0.1,,,,,,,,,
59,Hypochaeris glabra,,0.2,,,,,,,,,
59,Lactuca serriola,,,,,,,,,,,
59,Lotus wrangelianus,0.1,,,,,,,,,,
59,Lupinus bicolor,,,,,,,,,,,
59,Madia exigua,,,,,,,,,,,
59,Medicago polymorpha,,,,0.1,,,,,,,
59,Micropus californicus,,,,,,,,,,,
59,Nassella pulchra,,7,,,,,,,,,
59,Navarretia pubescens,,,,,,,,,,,
59,Plagiobothrys nothofulvus,,,,,,,,,,,
59,Plantago erecta,,,,,,,,,,,
59,Polypogon monspeliensis,,,,,,,,,,,
59,Sanicula bipinnatifida,,,0.5,,2,,,,,,
59,Sanicula crassicaulis,,,,,,,,,,,
59,Sidalcea diploscypha,,,,,,,,,,,
59,Taeniatherum caput-medusae,1,,,1,0.4,,,,,,
59,Torilis arvensis,,,,,,,,,,,
59,Trifolium albopurpureum,,,,,,,,,,,
59,Trifolium bifidum,,,,,,,,,,,
59,Trifolium depauperatum,,,,,,,,,,,
59,Trifolium dubium,,,,,,,,,,,
59,Trifolium gracilentum,,,,,,,,,,,
59,Trifolium hirtum,0.1,,,4,2,,,,,,
59,Trifolium microcephalum,,,,,,,,,,,
59,Trifolium microdon,,,,,,,,,,,
59,Trifolium obtusiflorum,,,,,,,,,,,
59,Trifolium willdenovii,,,,,,,,,,,
59,Unknown forb,,,,,,,,,,,
59,Unknown forb,,,,,,,,,,,
59,Unknown grass,,,,,,,,,,,
59,Uropappus lindleyi,,,,,,,,,,,
59,Vicia villosa,11,7,18,16,4,,,,,,
59,Vulpia myuros,,,,,,,,,,,
60,Agoseris grandiflora,,,,,,,,,,,
60,Amsinckia menziesii,,,,,,,,,,,
60,Astragalus gambelianus,,,,,,,,,,,
60,Athysanus pusillus,,,,,,,,,,,
60,Avena fatua,80,38,90,80,15,,,,,,
60,Bromus diandrus,,,,,,,,,,,
60,Bromus hordeaceus,1,1.5,,0.1,,,,,,,
60,Calochortus luteus,,,,,,,,,,,
60,Calochortus superbus,,,,,0.8,not flowering; unsure if luteus or superbus,,,,,
60,Castilleja attenuata,,,,,,,,,,,
60,Centaurea melitensis,,,,,,,,,,,
60,Centaurea solstitialis,,,,,,,,,,,
60,Chlorogalum pomeridianum,,,,,,,,,,,
60,Clarkia purpurea,,0.1,,,0.1,,,,,,
60,Daucus pusillus,,,,,,,,,,,
60,Dichelostemma capitatum,0.1,,,,,,,,,,
60,Epilobium brachycarpum,,,,,,,,,,,
60,Erodium brachycarpum,,0.1,,,,,,,,,
60,Erodium cicutarium,,0.4,,,,,,,,,
60,Filago gallica,,2,,,,,,,,,
60,Galium aparine,,,,,,,,,,,
60,Galium murale,,0.1,,,,,,,,,
60,Grindelia camporum,,,,,,,,,,,
60,Holocarpha virgata,0.1,0.8,0.1,0.1,0.1,,,,,,
60,Hypochaeris glabra,0.5,1,0.1,0.2,0.1,,,,,,
60,Lactuca serriola,,,,,,,,,,,
60,Lotus wrangelianus,1,0.5,0.2,0.7,0.2,,,,,,
60,Lupinus bicolor,1,,,,,,,,,,
60,Nassella pulchra,,6,,5,,,,,,,
60,Navarretia pubescens,,0.1,,,,,,,,,
60,Plagiobothrys nothofulvus,,,,,,,,,,,
60,Plantago erecta,,11,,0.1,0.2,,,,,,
60,Sanicula bipinnatifida,,,,,0.6,,,,,,
60,Senecio vulgaris,,,,,,,,,,,
60,Silene gallica,,,,,,,,,,,
60,Taeniatherum caput-medusae,1,1,,1,,,,,,,
60,Thysanocarpus curvipes,,,,,,,,,,,
60,Torilis arvensis,,,,,,,,,,,
60,Trifolium albopurpureum,,,,,,,,,,,
60,Trifolium hirtum,,,0.6,,,,,,,,
60,Trifolium microcephalum,,,,,,,,,,,
60,Trifolium microdon,,,,,,,,,,,
60,Trifolium willdenovii,,,,,,,,,,,
60,Vicia villosa,5,,2,5,,,,,,,
60,Vulpia myuros,,1,,,,,,,,,
61,Achyrachaena mollis,,,,,,,,,,,
61,Agoseris heterophylla,,,,,,,,,,,
61,Aphanes occidentalis,,,,,,,,,,,
61,Athysanus pusillus,0.8,,,0.1,,,,,,,
61,Avena fatua,50,95,95,65,95,,,,,,
61,Brodiaea elegans,,,,,,,,,,,
61,Bromus diandrus,,,,,1,,,,,,
61,Bromus hordeaceus,30,,0.1,15,1,,,,,,
61,Bromus madritensis,,,,,,,,,,,
61,Calochortus luteus,,,,,,,,,,,
61,Calochortus superbus,,,,,,,,,,,
61,Cardamine oligosperma,,,,,,,,,,,
61,Cerastium glomeratum,,,,,,,,,,,
61,Chlorogalum pomeridianum,0.7,,,0.9,,,,,,,
61,Clarkia purpurea,,,,,,,,,,,
61,Crassula connata,,,,,,,,,,,
61,Dactylis glomerata,,,,,,,,,,,
61,Dichelostemma capitatum,,,,,,,,,,,
61,Epilobium brachycarpum,,,,,,,,,,,
61,Eremocarpus setigerus,,,,,,,,,,,
61,Erodium botrys,1,,,,,,,,,,
61,Erodium brachycarpum,,,,,,,,,,,
61,Erodium cicutarium,,,,,,,,,,,
61,Euphorbia crenulata,,0.1,,,,,,,,,
61,Galium aparine,,,,,,,,,,,
61,Galium murale,,,,,,,,,,,
61,Gastridium ventricosum,,,,,,,,,,,
61,Geranium dissectum,,,,20,4,,,,,,
61,Geranium molle,,,,,,,,,,,
61,Hemizonia congesta,,,,,,,,,,,
61,Hesperevax sparsiflora,,,,0.2,,,,,,,
61,Hesperevax sparsiflora,,,,,,,,,,,
61,Holocarpha virgata,,,,0.1,,,,,,,
61,Hordeum marinum,,,,,,,,,,,
61,Hypochaeris glabra,,,,,,,,,,,
61,Hypochaeris radicata,,,,,,,,,,,
61,Lactuca serriola,,,,,,,,,,,
61,Lasthenia californica,,,,,,,,,,,
61,Lepidium nitidum,,,,,,,,,,,
61,Linanthus bicolor,,,,,,,,,,,
61,Lolium multiflorum,1,,0.1,0.1,,,,,,,
61,Lotus wrangelianus,,,,,,,,,,,
61,Lupinus bicolor,1,,,,0.1,,,,,,
61,Medicago polymorpha,,,,,,,,,,,
61,Melilotus indica,,,,,,,,,,,
61,Navarretia pubescens,,,,,,,,,,,
61,Phalaris paradoxa,,,,,,,,,,,
61,Plantago erecta,,,,,,,,,,,
61,Poa secunda,,,,,,,,,,,
61,Sidalcea diploscypha,0.1,,,0.5,,,,,,,
61,Taeniatherum caput-medusae,40,0.2,3,60,12,,,,,,
61,Torilis arvensis,,,,,4,,,,,,
61,Trifolium albopurpureum,,,,,,,,,,,
61,Trifolium bifidum,,,,,,,,,,,
61,Trifolium depauperatum,,,,,,,,,,,
61,Trifolium fucatum,,,,,,,,,,,
61,Trifolium gracilentum,,,,,,,,,,,
61,Trifolium hirtum,3,,,,,,,,,,
61,Trifolium microdon,,,,,,,,,,,
61,Triteleia laxa,,,,,,,,,,,
61,Unknown forb,,,,,,,,,,,
61,Unknown forb,,,,,,,,,,,
61,Vicia villosa,,,,,60,,,,,,
61,Vulpia microstachys,,,,,,,,,,,
61,Vulpia myuros,,,,,,,,,,,
61,Zigadenus fremontii,,,,,,,,,,,
62,Achyrachaena mollis,,,,,,,,,,,
62,Athysanus pusillus,,,,,,,,,,,
62,Avena fatua,95,96,95,60,40,,,,,,
62,Brodiaea elegans,,,,,,,,,,,
62,Bromus diandrus,2,,0.3,45,50,,,,,,
62,Bromus hordeaceus,,,,,1,,,,,,
62,Bromus madritensis,,,,,,,,,,,
62,Centaurea melitensis,,,,,1,,,,,,
62,Centaurea solstitialis,,,,,,,,,,,
62,Cerastium glomeratum,,,,,,,,,,,
62,Clarkia purpurea,,,,,,,,,,,
62,Dactylis glomerata,,,,,,,,,,,
62,Dichelostemma capitatum,,,,,,,,,,,
62,Epilobium brachycarpum,,,,,,,,,,,
62,Erodium brachycarpum,,,,,,,,,,,
62,Erodium cicutarium,,,,,10,,,,,,
62,Galium aparine,,,,,,,,,,,
62,Galium murale,,,,,,,,,,,
62,Gastridium ventricosum,,,,,,,,,,,
62,Geranium dissectum,,,,,,,,,,,
62,Geranium molle,,,,,,,,,,,
62,Hemizonia congesta,,,,,,,,,,,
62,Hesperevax sparsiflora,,,,,,,,,,,
62,Holocarpha virgata,,,,,,,,,,,
62,Hypochaeris glabra,,,,,,,,,,,
62,Lactuca serriola,,,,,,,,,,,
62,Lolium multiflorum,,,0.1,,,,,,,,
62,Lotus wrangelianus,,,,,,,,,,,
62,Lupinus bicolor,,0.2,,,,,,,,,
62,Medicago polymorpha,,,,,,,,,,,
62,Micropus californicus,,,,,,,,,,,
62,Nassella pulchra,,,,,4,,,,,,
62,Phalaris paradoxa,,,,,,,,,,,
62,Plantago erecta,,,,,,,,,,,
62,Senecio vulgaris,,,,,,,,,,,
62,Sidalcea diploscypha,,,,,,,,,,,
62,Silene gallica,,,,,,,,,,,
62,Stellaria media,,,,,,,,,,,
62,Taeniatherum caput-medusae,,,,,,,,,,,
62,Torilis arvensis,,,,,,,,,,,
62,Trifolium gracilentum,,,,,,,,,,,
62,Trifolium hirtum,4,1,,0.1,2,,,,,,
62,Triteleia laxa,,,,0.5,,,,,,,
62,Unknown forb,,,,,,,,,,,
62,Vicia villosa,,,,7,,,,,,,
62,Vulpia myuros,,,,,,,,,,,
63,Achyrachaena mollis,,,,,0.4,,,,,,
63,Agoseris heterophylla,,,,,,,,,,,
63,Allium serra,,,,,,,,,,,
63,Astragalus rattanii var. jepsonianus,,,,,,,,,,,
63,Athysanus pusillus,0.1,,0.1,,,,,,,,
63,Avena fatua,6,47,12,70,60,,,,,,
63,Brodiaea elegans,,,,,,,,,,,
63,Bromus diandrus,,,,,,,,,,,
63,Bromus hordeaceus,20,5,13,12,20,,,,,,
63,Bromus madritensis,,,,,5,,,,,,
63,Calochortus luteus,,,,,,,,,,,
63,Calochortus superbus,,,,,,,,,,,
63,Castilleja attenuata,,,0.1,,,,,,,,
63,Centaurea solstitialis,,,,,,,,,,,
63,Cerastium glomeratum,,,,,,,,,,,
63,Chlorogalum pomeridianum,,,,,,,,,,,
63,Clarkia purpurea,0.1,,0.1,,,,,,,,
63,Collinsia sparsiflora,,,,,,,,,,,
63,Cryptantha hispidula,,,,,,,,,,,
63,Daucus pusillus,,,,,,,,,,,
63,Dichelostemma capitatum,0.2,0.3,,,0.1,,,,,,
63,Dodecatheon hendersonii,,,,,,,,,,,
63,Erodium botrys,,,,,0.1,,,,,,
63,Erodium brachycarpum,,,,,,,,,,,
63,Erodium cicutarium,,0.1,0.5,0.1,,,,,,,
63,Euphorbia crenulata,,,,,,,,,,,
63,Filago gallica,,,,0.1,,,,,,,
63,Galium aparine,,,,,,,,,,,
63,Galium murale,0.5,0.1,,0.1,,,,,,,
63,Gastridium ventricosum,,,,,,,,,,,
63,Geranium dissectum,,,,0.2,,,,,,,
63,Geranium molle,,,,,,,,,,,
63,Holocarpha virgata,0.3,0.1,0.1,0.1,5,,,,,,
63,Hypochaeris glabra,0.2,0.1,0.8,,0.2,,,,,,
63,Lactuca serriola,,,,,,,,,,,
63,Lasthenia californica,,,,,,,,,,,
63,Lepidium nitidum,,,,,,,,,,,
63,Linanthus bicolor,,,,,,,,,,,
63,Lolium multiflorum,,,,0.1,,,,,,,
63,Lomatium marginatum,4,,,,,,,,,,
63,Lotus wrangelianus,0.4,,4,2,0.2,,,,,,
63,Lupinus bicolor,0.1,0.2,,1,0.5,,,,,,
63,Madia gracilis,,,0.1,,,,,,,,
63,Medicago polymorpha,,,,,,,,,,,
63,Micropus californicus,25,27,26,9,16,,,,,,
63,Nassella pulchra,1,0.5,18,4,3,,,,,,
63,Navarretia pubescens,,,,,,,,,,,
63,Phlox gracilis,,,,,,,,,,,
63,Plantago erecta,0.4,0.1,1,,,,,,,,
63,Poa secunda,,,,,,,,,,,
63,Sanicula bipinnata,0.3,0.1,,1.5,,,,,,,
63,Sanicula bipinnatifida,,,,,,,,,,,
63,Senecio vulgaris,0.1,,,,0.3,,,,,,
63,Silene gallica,,,,,,,,,,,
63,Sisyrinchium bellum,,,3,1,,,,,,,
63,Taeniatherum caput-medusae,2,2,3,0.3,5,,,,,,
63,Torilis arvensis,,,,,,,,,,,
63,Trifolium albopurpureum,,,,,,,,,,,
63,Trifolium bifidum,0.3,,,,,,,,,,
63,Trifolium depauperatum,,,,,,,,,,,
63,Trifolium gracilentum,,,,,,,,,,,
63,Trifolium hirtum,,,3,21,,,,,,,
63,Trifolium microcephalum,,,,,,,,,,,
63,Trifolium microdon,,,,,0.1,,,,,,
63,Triteleia laxa,,0.1,,,,,,,,,
63,Unknown forb,,,,,,,,,,,
63,Vulpia microstachys,12,0.1,1,0.1,4,,,,,,
63,Vulpia myuros,,,,,,,,,,,
64,Achyrachaena mollis,,0.1,0.1,,,,,,,,
64,Agoseris grandiflora,,,,,,,,,,,
64,Athysanus pusillus,,0.1,,,,,,,,,
64,Avena fatua,30,55,15,55,90,,,,,,
64,Bellardia trixago,,,,,,,,,,,
64,Brassica nigra,,,,,,,,,,,
64,Bromus diandrus,,,,,1,,,,,,
64,Bromus hordeaceus,,20,1,,,,,,,,
64,Bromus madritensis,,,,,,,,,,,
64,Calochortus luteus,,,,,,,,,,,
64,Castilleja attenuata,,,,,,,,,,,
64,Centaurea solstitialis,,,,,,,,,,,
64,Cerastium glomeratum,,,,,,,,,,,
64,Chlorogalum pomeridianum,,5,,,,,,,,,
64,Clarkia purpurea,,,,,,,,,,,
64,Cynosurus echinatus,,,,,,,,,,,
64,Dactylis glomerata,,,,,,,,,,,
64,Daucus pusillus,,,,,,,,,,,
64,Dichelostemma capitatum,,,,,,,,,,,
64,Epilobium brachycarpum,,,,,,,,,,,
64,Erodium botrys,,,,,,,,,,,
64,Erodium brachycarpum,,,,,,,,,,,
64,Erodium cicutarium,,0.3,,,,,,,,,
64,Euphorbia crenulata,,,,,,,,,,,
64,Galium murale,,,0.2,,,,,,,,
64,Gastridium ventricosum,,,,,,,,,,,
64,Geranium dissectum,,,,,,,,,,,
64,Geranium molle,,,,,,,,,,,
64,Hesperevax sparsiflora,,,,,,,,,,,
64,Holocarpha virgata,,,,,,,,,,,
64,Hypochaeris glabra,,0.3,,,,,,,,,
64,Lactuca serriola,,,,,,,,,,,
64,Lepidium nitidum,,,,,,,,,,,
64,Lolium multiflorum,,0.4,1,,,,,,,,
64,Lotus wrangelianus,,,,,,,,,,,
64,Lupinus bicolor,,2,,,,,,,,,
64,Lupinus microcarpus,,,,,,,,,,,
64,Lupinus succulentus,,,,,,,,,,,
64,Madia gracilis,,,,,,,,,,,
64,Medicago polymorpha,,0.1,,,,,,,,,
64,Micropus californicus,,0.1,,,,,,,,,
64,Microseris douglasii,,,,,,,,,,,
64,Nassella pulchra,,4,,1,,,,,,,
64,Navarretia pubescens,,,,,,,,,,,
64,Phalaris paradoxa,,,,,,,,,,,
64,Plantago erecta,,0.1,,,,,,,,,
64,Sanicula bipinnata,,0.3,,,,,,,,,
64,Senecio vulgaris,,,,,,,,,,,
64,Sidalcea diploscypha,,,,,,,,,,,
64,Silene gallica,,,,,,,,,,,
64,Stellaria nitens,,,,,,,,,,,
64,Taeniatherum caput-medusae,,0.1,,0.1,,,,,,,
64,Torilis arvensis,,,,,,,,,,,
64,Trifolium hirtum,,0.1,0.1,5,1,,,,,,
64,Triteleia laxa,0,0.1,,,,,,,,,
64,Vicia villosa,100,,90,100,1,,,,,,
64,Vulpia myuros,,,,,,,,,,,
65,Achyrachaena mollis,,,,,,,,,,,
65,Aira caryophyllea,,,,,,,,,,,
65,Amsinckia menziesii,,,,,,,,,,,
65,Anthriscus caucalis,,,,,,,,,,,
65,Avena fatua,80,80,95,100,98,,,,,,
65,Bellardia trixago,,,,,,,,,,,
65,Brodiaea elegans,,,,,,,,,,,
65,Bromus diandrus,20,24,8,,,,,,,,
65,Bromus hordeaceus,,,0.1,,,,,,,,
65,Bromus madritensis,,,,,,,,,,,
65,Calandrinia ciliata,,,,,,,,,,,
65,Calochortus luteus,,,,,,,,,,,
65,Calochortus superbus,,,,,,,,,,,
65,Capsella bursa-pastoris,,,,,,,,,,,
65,Castilleja attenuata,,,,,,,,,,,
65,Centaurea solstitialis,,,,,,,,,,,
65,Cerastium glomeratum,,,,,,,,,,,
65,Chamomilla suaveolens,,,,,,,,,,,
65,Clarkia purpurea,,,,,,,,,,,
65,Dactylis glomerata,,,,,,,,,,,
65,Dichelostemma capitatum,,,,,,,,,,,
65,Erodium botrys,,,,,,,,,,,
65,Erodium brachycarpum,,,,,,,,,,,
65,Erodium cicutarium,,,,,,,,,,,
65,Gastridium ventricosum,,,,,,,,,,,
65,Geranium dissectum,,,,,,,,,,,
65,Geranium molle,,,,,,,,,,,
65,Hemizonia congesta,,,,,0.6,,,,,,
65,Hesperevax sparsiflora,,,,,,,,,,,
65,Holocarpha virgata,,,,,,,,,,,
65,Hordeum marinum,,,,,,,,,,,
65,Hypochaeris glabra,,,,,,,,,,,
65,Lactuca serriola,,,,,,,,,,,
65,Lepidium nitidum,,,,,,,,,,,
65,Lolium multiflorum,,,0.1,,,,,,,,
65,Lotus wrangelianus,,,,,,,,,,,
65,Lupinus bicolor,,,,,,,,,,,
65,Medicago polymorpha,,,,,,,,,,,
65,Melilotus indica,,,,,,,,,,,
65,Nassella pulchra,,,,,,,,,,,
65,Phalaris paradoxa,,,,,,,,,,,
65,Plagiobothrys nothofulvus,,,,,,,,,,,
65,Plantago erecta,,,,,,,,,,,
65,Senecio vulgaris,,,,,,,,,,,
65,Sidalcea diploscypha,,,,,,,,,,,
65,Silene gallica,,,,,,,,,,,
65,Taeniatherum caput-medusae,,1,,,,,,,,,
65,Torilis nodosa,,,,,,,,,,,
65,Trifolium hirtum,,,,,,,,,,,
65,Triteleia laxa,,,,,,,,,,,
65,Vicia villosa,,,80,80,50,,,,,,
65,Vulpia myuros,,,,,,,,,,,
66,Achyrachaena mollis,,,,,,,,,,,
66,Aira caryophyllea,,,,,,,,,,,
66,Amsinckia menziesii,,,,,,,,,,,
66,Aphanes occidentalis,,,,,,,,,,,
66,Athysanus pusillus,,,,,,,,,,,
66,Avena fatua,40,85,90,90,90,,,,,,
66,Brodiaea elegans,,,,,,,,,,,
66,Bromus diandrus,55,,1,1,1,,,,,,
66,Bromus hordeaceus,,2,,,,,,,,,
66,Bromus madritensis,,,,,,,,,,,
66,Calandrinia ciliata,,,,,,,,,,,
66,Calochortus luteus,,,,,,,,,,,
66,Castilleja attenuata,,,,,,,,,,,
66,Centaurea solstitialis,,,,,,,,,,,
66,Cerastium glomeratum,,,,,,,,,,,
66,Chamomilla suaveolens,,,,,,,,,,,
66,Dactylis glomerata,,,,,,,,,,,
66,Daucus pusillus,,,,,,,,,,,
66,Dichelostemma capitatum,,,,,,,,,,,
66,Erodium brachycarpum,,,,,,,,,,,
66,Erodium cicutarium,,,,,,,,,,,
66,Filago gallica,,,,,,,,,,,
66,Galium murale,,,,,,,,,,,
66,Gastridium ventricosum,,,,,,,,,,,
66,Geranium dissectum,,,,,,,,,,,
66,Geranium molle,,,,,,,,,,,
66,Hemizonia congesta,,,,,,,,,,,
66,Holocarpha virgata,,0.1,,,,,,,,,
66,Hordeum marinum,,,,,,,,,,,
66,Hordeum murinum,,,,,,,,,,,
66,Hypochaeris glabra,,,,,,,,,,,
66,Lactuca serriola,,,,,,,,,,,
66,Lepidium nitidum,,,,,,,,,,,
66,Lolium multiflorum,,0.1,,,,,,,,,
66,Lotus wrangelianus,,,,,,,,,,,
66,Lupinus bicolor,,0.3,,,,,,,,,
66,Medicago polymorpha,,,,,,,,,,,
66,Melilotus indica,,,,,,,,,,,
66,Navarretia pubescens,,,,,,,,,,,
66,Phalaris paradoxa,,,,,,,,,,,
66,Plantago erecta,,,,,,,,,,,
66,Rumex crispus,,,,,,,,,,,
66,Senecio vulgaris,,,,,,,,,,,
66,Silene gallica,,,,,,,,,,,
66,Taeniatherum caput-medusae,0.1,1,,1,0.2,,,,,,
66,Torilis arvensis,,,,,,,,,,,
66,Trifolium hirtum,,,,,,,,,,,
66,Triteleia laxa,,,,,,,,,,,
66,Vicia villosa,,18,,,,,,,,,
66,Vulpia myuros,,1,,,,,,,,,
67,Achillea millefolium,0.1,,,,40,,,,,,
67,Achyrachaena mollis,,,,,,,,,,,
67,Agoseris grandiflora,,,,,,,,,,,
67,Allium serra,,,,,,,,,,,
67,Athysanus pusillus,,,,,,,,,,,
67,Avena fatua,80,50,90,70,65,,,,,,
67,Bromus diandrus,20,30,10,25,25,,,,,,
67,Bromus hordeaceus,,,,,1,,,,,,
67,Bromus madritensis,,,,,,,,,,,
67,Cardamine oligosperma,,,,,,,,,,,
67,Carduus pycnocephalus,,,,,,,,,,,
67,Cerastium glomeratum,,,,,,,,,,,
67,Chlorogalum pomeridianum,,3,,,,,,,,,
67,Clarkia purpurea,,,,,,,,,,,
67,Claytonia parviflora,,,,,,,,,,,
67,Collinsia sparsiflora,0.3,,,0.3,,,,,,,
67,Delphinium variegatum,,,,,,,,,,,
67,Dichelostemma capitatum,,,,,,,,,,,
67,Dodecatheon hendersonii,,,,,2.5,,,,,,
67,Elymus elymoides,,,,,,,,,,,
67,Epilobium brachycarpum,,,,,,,,,,,
67,Erodium cicutarium,,,,,,,,,,,
67,Euphorbia crenulata,,,,,0.1,,,,,,
67,Filago gallica,,,,,,,,,,,
67,Galium aparine,,0.7,,0.3,,,,,,,
67,Galium murale,,,,,,,,,,,
67,Gastridium ventricosum,,,,,,,,,,,
67,Geranium dissectum,,,,,0.1,,,,,,
67,Geranium molle,,,,,,,,,,,
67,Lactuca serriola,,,,,,,,,,,
67,Lathyrus vestitus,,,,,,,,,,,
67,Linanthus bicolor,,,,,,,,,,,
67,Lithophragma heterophyllum,,,,,,,,,,,
67,Lupinus bicolor,4,16,,2,0.4,,,,,,
67,Lupinus microcarpus,,,,,,,,,,,
67,Madia elegans,0.1,,,,,,,,,,
67,Madia exigua,,,,,,,,,,,
67,Madia gracilis,,,,,0.1,,,,,,
67,Medicago polymorpha,,,,0.2,,,,,,,
67,Melica californica,,60,,,,,,,,,
67,Navarretia pubescens,,,,0.1,,,,,,,
67,Nemophila menziesii,,,,0.2,,,,,,,
67,Pectocarya pusilla,,,,,0.1,,,,,,
67,Plectritis ciliosa,,,,,1,,,,,,
67,Poa secunda,,,,,,,,,,,
67,Ranunculus occidentalis,,,,,,,,,,,
67,Sanicula bipinnata,,,,,,,,,,,
67,Sanicula crassicaulis,,,,,,,,,,,
67,Taeniatherum caput-medusae,,,,,,,,,,,
67,Torilis arvensis,0.3,0.5,0.9,0.6,0.4,,,,,,
67,Trifolium bifidum,,,,0.8,0.2,,,,,,
67,Trifolium dubium,,,,,,,,,,,
67,Trifolium gracilentum,,,,,,,,,,,
67,Trifolium microdon,,,,0.5,,,,,,,
67,Trifolium willdenovii,,,,,,,,,,,
67,Triteleia laxa,0.5,,0.4,,0.2,,,,,,
67,Vicia villosa,6,1,50,,15,,,,,,
67,Wyethia glabra,,,,,,,,,,,
67,Zigadenus fremontii,,,,,,,,,,,
68,Achyrachaena mollis,,0.2,,,,,,,,,
68,Agoseris grandiflora,,,,,,,,,,,
68,Agoseris heterophylla,,,,,,,,,,,
68,Amsinckia menziesii,,,,0.5,,,,,,,
68,Aphanes occidentalis,,,,,,,,,,,
68,Astragalus breweri,,,,,,,,,,,
68,Athysanus pusillus,,,,,,,,,,,
68,Atriplex triangularis,,,,,,,,,,,
68,Avena fatua,55,25,80,40,65,,,,,,
68,Brodiaea elegans,,,,,,,,,,,
68,Bromus diandrus,45,4,10,40,,,,,,,
68,Bromus hordeaceus,,,1,1,1,,,,,,
68,Bromus madritensis,,,,,,,,,,,
68,Centaurea solstitialis,1.5,,,0.4,15,,,,,,
68,Cerastium glomeratum,,,,,,,,,,,
68,Chlorogalum pomeridianum,,,,,,,,,,,
68,Clarkia purpurea,,,,0.4,0.1,,,,,,
68,Claytonia parviflora,,,,,,,,,,,
68,Collinsia sparsiflora,,,,,,,,,,,
68,Dactylis glomerata,,,,,,,,,,,
68,Daucus pusillus,,,,,,,,,,,
68,Delphinium variegatum,,,0.4,,,,,,,,
68,Dichelostemma capitatum,,,0.1,,,,,,,,
68,Elymus elymoides,,,,,,,,,,,
68,Elytrigia repens,,70,,,,,,,,,
68,Epilobium brachycarpum,,,,,,,,,,,
68,Erodium botrys,,,,,,,,,,,
68,Erodium brachycarpum,,,,,,,,,,,
68,Erodium cicutarium,,,,,0.2,,,,,,
68,Galium aparine,,,0.2,,,,,,,,
68,Galium murale,,0.3,,,0.1,,,,,,
68,Geranium dissectum,,,0.2,,,,,,,,
68,Geranium molle,,,,,,,,,,,
68,Hemizonia congesta,,,,,0.1,,,,,,
68,Holocarpha virgata,,0.1,0.2,2,4,,,,,,
68,Hypochaeris glabra,,,,,,,,,,,
68,Lactuca serriola,,,,,,,,,,,
68,Lolium multiflorum,,,,,,,,,,,
68,Lotus wrangelianus,,,,,,,,,,,
68,Lupinus bicolor,,1,,0.1,0.2,,,,,,
68,Madia gracilis,,,,0.1,,,,,,,
68,Medicago polymorpha,,,,,,,,,,,
68,Melilotus indica,,,,,,,,,,,
68,Nassella pulchra,,,,,,,,,,,
68,Navarretia pubescens,,,,,,,,,,,
68,Nemophila menziesii,,,,,,,,,,,
68,Pectocarya pusilla,,,,,,,,,,,
68,Phlox gracilis,,,,,,,,,,,
68,Plantago erecta,,,,,,,,,,,
68,Plectritis ciliosa,,,,,,,,,,,
68,Ranunculus occidentalis,,,,,,,,,,,
68,Sanicula bipinnata,,,,0.1,,,,,,,
68,Sanicula crassicaulis,,,,1,,,,,,,
68,Silene gallica,,,,,,,,,,,
68,Taeniatherum caput-medusae,0.5,11,18,2,5,,,,,,
68,Torilis arvensis,,,,,,,,,,,
68,Trifolium bifidum,,,0.1,0.1,,,,,,,
68,Trifolium depauperatum,,0.2,,,,,,,,,
68,Trifolium gracilentum,,,,,,,,,,,
68,Trifolium hirtum,5,2.5,10,,13,,,,,,
68,Trifolium microdon,,0.2,,,,,,,,,
68,Triteleia laxa,,0.2,0.1,,,,,,,,
68,Vicia villosa,70,8,18,80,50,,,,,,
68,Vulpia bromoides,,,,,,,,,,,
68,Vulpia microstachys,,,,,,,,,,,
68,Vulpia myuros,,,,,,,,,,,
68,Zigadenus fremontii,,,,,,,,,,,
69,Agoseris heterophylla,,,,,,,,,,,
69,Anagallis arvensis,,0.1,,,,,,,,,
69,Avena fatua,85,50,75,55,55,,,,,,
