Site,Soil,Species,Species_new,Species_notes,years,Max(Year),11/1/2012,11/5/2012,11/15/2012,11/27/2012,12/11/2012,12/12/2012,1/14/2013,1/17/2013,1/22/2013,2/5/2013,2/7/2013,1/31/2013,2/11/2013,2/21/2013,2/22/2013,3/4/2013,3/16/2013,3/26/2013,4/12/2013,6/9/2013,9/9/2013,10/4/2013,10/16/2013,11/1/2013,11/13/2013,11/25/2013,12/16/2013,1/3/2014,1/22/2014,5/20/2014,7/22/2014,SUM
38,Nonserp,Holocarpha virgata,Holocarpha virgata,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Hypochaeris glabra,Hypochaeris glabra,,0,2012,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
38,Nonserp,Juncus bufonius,Juncus bufonius,,NA,NEW,,,,,,,,,,,,,6,,4,,,1,,,,3,1,,,,,,,,,15
38,Nonserp,Lactuca serriola,Lactuca serriola,,0,2012,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
38,Nonserp,Lepidium nitidum,Lepidium nitidum,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Linanthus bicolor,Linanthus bicolor,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Linanthus ciliatus,Linanthus ciliatus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Lithophragma heterophyllum,Lithophragma heterophyllum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Lotus humistratus,Lotus humistratus,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Lotus wrangelianus,Lotus wrangelianus,,2,2010,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
38,Nonserp,Lupinus bicolor,Lupinus bicolor,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Lupinus nanus,Lupinus bicolor,Merge with bicolor,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Micropus californicus,Micropus californicus,,1,2011,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,2
38,Nonserp,Microseris douglasii,Microseris douglasii,,NA,NEW,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3
38,Nonserp,Minuartia californica,Minuartia californica,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Minuartia sp.,Minuartia sp.,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Navarretia pubescens,Navarretia pubescens,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Navarretia viscidula,Navarretia viscidula,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Plagiobothrys nothofulvus,Plagiobothrys nothofulvus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Plantago erecta,Plantago erecta,,0,2012,,,,,,,2,,,,,,,2,1,,,,,,,,,,,,,,,,,5
38,Nonserp,Ranunculus occidentalis,Ranunculus occidentalis,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Sagina apetala,Sagina apetala,,11,2001,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2
38,Nonserp,Sanicula crassicaulis,Sanicula crassicaulis,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Senecio vulgaris,Senecio vulgaris,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Silene gallica,Silene gallica,,3,2009,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2
38,Nonserp,Sonchus oleraceus,Lactuca serriola,Merge with Lactuca serriola,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,0,2012,,,,8,,,,,,9,,,,,1,,,,,,,,,,,,,,,,,18
38,Nonserp,Torilis arvensis,Torilis arvensis,,0,2012,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
38,Nonserp,Trifolium ciliolatum,Trifolium ciliolatum,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Trifolium gracilentum,Trifolium gracilentum,,0,2012,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
38,Nonserp,Trifolium hirtum,Trifolium hirtum,,0,2012,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
38,Nonserp,Trifolium microcephalum,Trifolium microcephalum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Trifolium microdon,Trifolium microdon,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Triphysaria eriantha,Triphysaria eriantha,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Vicia villosa,Vicia villosa,,0,2012,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
38,Nonserp,Vulpia microstachys,Vulpia microstachys,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,Nonserp,Vulpia myuros,Vulpia myuros,,2,2010,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,4
39,Nonserp,Agoseris heterophylla,Agoseris heterophylla,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Aira caryophyllea,Aira caryophyllea,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Anagallis arvensis,Anagallis arvensis,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Aphanes occidentalis,Aphanes occidentalis,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Athysanus pusillus,Athysanus pusillus,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Avena barbata,Avena fatua,Merged with Avena fatua,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Avena fatua,Avena fatua,,0,2012,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3
39,Nonserp,Briza minor,Briza minor,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,,,,,13,,,2,,,8,,,,,,,,,,,,,,,,,,,23
39,Nonserp,Bromus madritensis,Bromus madritensis,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Calochortus luteus,Calochortus luteus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Carduus pycnocephalus,Carduus pycnocephalus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Castilleja attenuata,Castilleja attenuata,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Centaurea melitensis,Centaurea melitensis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Centaurea solstitialis,Centaurea solstitialis,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Cerastium glomeratum,Cerastium glomeratum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Clarkia purpurea,Clarkia purpurea,,0,2012,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
39,Nonserp,Crassula connata,Crassula connata,,NA,NEW,,,,,,,,,,16,,,5,,,,,,,,,,,,,,,,,,,21
39,Nonserp,Cynosurus echinatus,Cynosurus echinatus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Epilobium brachycarpum,Epilobium brachycarpum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
39,Nonserp,Eremocarpus setigerus,Eremocarpus setigerus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Erodium botrys,Erodium botrys,,0,2012,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
39,Nonserp,Erodium brachycarpum,Erodium brachycarpum,,1,2011,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
39,Nonserp,Erodium cicutarium,Erodium cicutarium,,0,2012,,22,1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,27
39,Nonserp,Filago gallica,Filago gallica,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Galium aparine,Galium aparine,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Galium murale,Galium murale,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Gastridium ventricosum,Gastridium ventricosum,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Geranium dissectum,Geranium dissectum,,0,2012,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2
39,Nonserp,Gilia tricolor,Gilia tricolor,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Helianthus exilis,Helianthus exilis,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Hemizonia congesta,Hemizonia congesta,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Holocarpha virgata,Holocarpha virgata,,0,2012,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2
39,Nonserp,Hypochaeris glabra,Hypochaeris glabra,,0,2012,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,15
39,Nonserp,Juncus bufonius,Juncus bufonius,,NA,NEW,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,2
39,Nonserp,Lactuca serriola,Lactuca serriola,,0,2012,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3
39,Nonserp,Lepidium nitidum,Lepidium nitidum,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Linanthus bicolor,Linanthus bicolor,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Linanthus ciliatus,Linanthus ciliatus,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Lolium multiflorum,Lolium multiflorum,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Lotus humistratus,Lotus humistratus,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Lotus wrangelianus,Lotus wrangelianus,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Lupinus bicolor,Lupinus bicolor,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Lupinus nanus,Lupinus bicolor,Merge with bicolor,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Medicago polymorpha,Medicago polymorpha,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Melilotus indica,Melilotus indica,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Micropus californicus,Micropus californicus,,1,2011,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2
39,Nonserp,Microseris douglasii,Microseris douglasii,,NA,NEW,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
39,Nonserp,Minuartia douglasii,Minuartia douglasii,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Navarretia jepsonii,Navarretia jepsonii,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Navarretia pubescens,Navarretia pubescens,,1,2011,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
39,Nonserp,Navarretia tagetina,Navarretia tagetina,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Plagiobothrys nothofulvus,Plagiobothrys nothofulvus,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Plantago erecta,Plantago erecta,,0,2012,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,4
39,Nonserp,Ranunculus occidentalis,Ranunculus occidentalis,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Sagina apetala,Sagina apetala,,NA,NEW,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3
39,Nonserp,Sanicula bipinnatifida,Sanicula bipinnatifida,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Stellaria nitens,Stellaria nitens,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,0,2012,,,,28,,,10,,,17,,,3,,,,,,,,,,,,,,,,,,,58
39,Nonserp,Torilis,Torilis,Genus,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Torilis arvensis,Torilis arvensis,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Trifolium albopurpureum,Trifolium albopurpureum,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Trifolium gracilentum,Trifolium gracilentum,,4,2008,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
39,Nonserp,Trifolium hirtum,Trifolium hirtum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Trifolium microcephalum,Trifolium microcephalum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Trifolium microdon,Trifolium microdon,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Triphysaria eriantha,Triphysaria eriantha,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,Nonserp,Vicia villosa,Vicia villosa,,0,2012,1,1,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,7
39,Nonserp,Vulpia myuros,Vulpia myuros,,2,2010,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3
40,Nonserp,Agoseris heterophylla,Agoseris heterophylla,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Aira caryophyllea,Aira caryophyllea,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Anagallis arvensis,Anagallis arvensis,,2,2010,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2
40,Nonserp,Aphanes occidentalis,Aphanes occidentalis,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Astragalus gambelianus,Astragalus gambelianus,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Athysanus pusillus,Athysanus pusillus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Avena fatua,Avena fatua,,0,2012,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3
40,Nonserp,Briza minor,Briza minor,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Brodiaea elegans,Brodiaea elegans,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Bromus diandrus,Bromus diandrus,,2,2010,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
40,Nonserp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,,,,,,,,,,29,2,9,9,,,1,,1,,,,,,,,,,,,51
40,Nonserp,Bromus madritensis,Bromus madritensis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Calochortus luteus,Calochortus luteus,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Carduus pycnocephalus,Carduus pycnocephalus,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Castilleja attenuata,Castilleja attenuata,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Centaurea solstitialis,Centaurea solstitialis,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Centaurium trichanthum,Centaurium trichanthum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Cerastium glomeratum,Cerastium glomeratum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Clarkia purpurea,Clarkia purpurea,,0,2012,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,3
40,Nonserp,Crassula connata,Crassula connata,,NA,NEW,,,,,,,,,,,,9,,2,2,,,,,,,,1,,,,,,,,,14
40,Nonserp,Cynosurus echinatus,Cynosurus echinatus,,2,2010,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3
40,Nonserp,Daucus pusillus,Daucus pusillus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,3
40,Nonserp,Epilobium brachycarpum,Epilobium brachycarpum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Eremocarpus setigerus,Eremocarpus setigerus,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Erodium botrys,Erodium botrys,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Erodium brachycarpum,Erodium brachycarpum,,0,2012,,12,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,14
40,Nonserp,Erodium cicutarium,Erodium cicutarium,,0,2012,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
40,Nonserp,Euphorbia crenulata,Euphorbia crenulata,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Filago gallica,Filago gallica,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Galium aparine,Galium aparine,,2,2010,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,6
40,Nonserp,Galium murale,Galium murale,,0,2012,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
40,Nonserp,Gastridium ventricosum,Gastridium ventricosum,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Geranium dissectum,Geranium dissectum,,0,2012,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
40,Nonserp,Geranium molle,Geranium molle,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Hemizonia congesta,Hemizonia congesta,,0,2012,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,4
40,Nonserp,Holocarpha virgata,Holocarpha virgata,,0,2012,,,,1,,8,2,,,,,,,,,1,,,,,,,,,,,,,,,,12
40,Nonserp,Hypochaeris glabra,Hypochaeris glabra,,0,2012,,,,,,24,14,,,,,4,,,,,,,,1,,,,,,,,,,,,43
40,Nonserp,Juncus bufonius,Juncus bufonius,,2,2010,,,,,,,,,,,,48,,9,10,1,,,,,,,,1,,,,,,,,69
40,Nonserp,Lactuca serriola,Lactuca serriola,,0,2012,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2
40,Nonserp,Lepidium nitidum,Lepidium nitidum,,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Linanthus bicolor,Linanthus bicolor,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Linanthus ciliatus,Linanthus ciliatus,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Lolium multiflorum,Lolium multiflorum,,0,2012,,,,2,,,8,,,,,16,,9,2,,1,,,,,,,,,,,,,,,38
40,Nonserp,Lotus wrangelianus,Lotus wrangelianus,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Lupinus bicolor,Lupinus bicolor,,7,2005,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2
40,Nonserp,Lupinus nanus,Lupinus bicolor,Merge with bicolor,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Lupinus nanus/bicolor,Lupinus bicolor,Merge with bicolor,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Medicago polymorpha,Medicago polymorpha,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Melilotus indica,Melilotus indica,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Micropus californicus,Micropus californicus,,0,2012,,,,,,5,2,,,,,5,,,,,,,,,,,,,,,,,,,,12
40,Nonserp,Nassella pulchra,Nassella pulchra,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Navarretia pubescens,Navarretia pubescens,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Plantago erecta,Plantago erecta,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Ranunculus occidentalis,Ranunculus occidentalis,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Sagina apetala,Sagina apetala,,11,2001,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,2
40,Nonserp,Silene gallica,Silene gallica,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Stellaria nitens,Stellaria nitens,,5,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,0,2012,,,,,,5,,,,,,54,9,,9,,,,,,,,,,,,,,,,,77
40,Nonserp,Torilis arvensis,Torilis arvensis,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Trifolium albopurpureum,Trifolium albopurpureum,,NA,NEW,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
40,Nonserp,Trifolium bifidum,Trifolium bifidum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Trifolium ciliolatum,Trifolium ciliolatum,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Trifolium dubium,Trifolium dubium,,5,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Trifolium fucatum,Trifolium fucatum,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Trifolium gracilentum,Trifolium gracilentum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Trifolium hirtum,Trifolium hirtum,,0,2012,,2,2,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,7
40,Nonserp,Trifolium microcephalum,Trifolium microcephalum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Trifolium microdon,Trifolium microdon,,4,2008,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
40,Nonserp,Trifolium willdenovii,Trifolium willdenovii,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Triphysaria eriantha,Triphysaria eriantha,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Vicia villosa,Vicia villosa,,0,2012,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
40,Nonserp,Vulpia microstachys,Vulpia microstachys,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,Nonserp,Vulpia myuros,Vulpia myuros,,1,2011,,,,,,,,,,,,15,,4,,,,,,,1,,,,,,,,,,,20
41,Nonserp,Agoseris grandiflora,Agoseris grandiflora,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Agoseris heterophylla,Agoseris heterophylla,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Aira caryophyllea,Aira caryophyllea,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Amsinckia menziesii,Amsinckia menziesii,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Aphanes occidentalis,Aphanes occidentalis,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Athysanus pusillus,Athysanus pusillus,,0,2012,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
41,Nonserp,Avena barbata,Avena fatua,Merged with Avena fatua,1,2011,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
41,Nonserp,Avena fatua,Avena fatua,,0,2012,,,1,15,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,24
41,Nonserp,Brassica nigra,Brassica nigra,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Bromus diandrus,Bromus diandrus,,0,2012,,,,,,,2,,,1,,,4,,,,,,,,,,,,,,,,,,,7
41,Nonserp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,,,,,3,,,1,,,23,,,1,,,,,,,,,,,,,,,,28
41,Nonserp,Bromus madritensis,Bromus madritensis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Calandrinia ciliata,Calandrinia ciliata,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Cardamine oligosperma,Cardamine oligosperma,,NA,NEW,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
41,Nonserp,Castilleja densiflora,Castilleja densiflora,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Centaurea solstitialis,Centaurea solstitialis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Cerastium glomeratum,Cerastium glomeratum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Clarkia purpurea,Clarkia purpurea,,0,2012,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
41,Nonserp,Claytonia parviflora,Claytonia parviflora,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,Nonserp,Crassula connata,Crassula connata,,NA,NEW,,,,,,,1,,,7,,,1,,,,,,,,,,1,,,,,,,,,10
41,Nonserp,Cynosurus echinatus,Cynosurus echinatus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
