"ID","Site","Speciesno","Present","Quadrat","Year","cover","notes","Species_Name","Field10"
28803.00,27.00,178.00,1.00,4.00,2003.00,,,"Daucus pusillus",
28804.00,27.00,180.00,1.00,4.00,2003.00,,,"Trifolium albopurpureum",
28805.00,27.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
28806.00,27.00,209.00,1.00,4.00,2003.00,,,"Brodiaea elegans",
28807.00,27.00,260.00,1.00,4.00,2003.00,,,"Ancistrocarphus filagineus",
28808.00,27.00,295.00,1.00,4.00,2003.00,,,"Lessingia ramulosa",
28809.00,28.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28810.00,28.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
28811.00,28.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
28812.00,28.00,90.00,1.00,4.00,2003.00,,,"Githopsis specularioides",
28813.00,28.00,94.00,1.00,4.00,2003.00,,,"Holocarpha virgata",
28814.00,28.00,102.00,1.00,4.00,2003.00,,,"Lagophylla minor",
28815.00,28.00,103.00,1.00,4.00,2003.00,,,"Lasthenia californica",
28816.00,28.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
28817.00,28.00,131.00,1.00,4.00,2003.00,,,"Micropus californicus",
28818.00,28.00,132.00,1.00,4.00,2003.00,,,"Microseris douglasii",
28819.00,28.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28820.00,28.00,161.00,1.00,4.00,2003.00,,,"Rigiopappus leptocladus",
28821.00,28.00,166.00,1.00,4.00,2003.00,,,"Sidalcea diploscypha",
28822.00,28.00,180.00,1.00,4.00,2003.00,,,"Trifolium albopurpureum",
28823.00,28.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
28824.00,28.00,226.00,1.00,4.00,2003.00,,,"Castilleja attenuata",
28825.00,28.00,260.00,1.00,4.00,2003.00,,,"Ancistrocarphus filagineus",
28826.00,29.00,40.00,1.00,4.00,2003.00,,,"Calycadenia pauciflora",
28827.00,29.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
28828.00,29.00,67.00,1.00,4.00,2003.00,,,"Epilobium brachycarpum",
28829.00,29.00,68.00,1.00,4.00,2003.00,,,"Eremocarpus setigerus",
28830.00,29.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
28831.00,29.00,101.00,1.00,4.00,2003.00,,,"Lactuca serriola",
28832.00,29.00,102.00,1.00,4.00,2003.00,,,"Lagophylla minor",
28833.00,29.00,103.00,1.00,4.00,2003.00,,,"Lasthenia californica",
28834.00,29.00,117.00,1.00,4.00,2003.00,,,"Lotus humistratus",
28835.00,29.00,131.00,1.00,4.00,2003.00,,,"Micropus californicus",
28836.00,29.00,135.00,1.00,4.00,2003.00,,,"Mimulus douglasii",
28837.00,29.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28838.00,29.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
28839.00,29.00,207.00,1.00,4.00,2003.00,,,"Eriogonum vimineum",
28840.00,29.00,226.00,1.00,4.00,2003.00,,,"Castilleja attenuata",
28841.00,29.00,260.00,1.00,4.00,2003.00,,,"Ancistrocarphus filagineus",
28842.00,29.00,295.00,1.00,4.00,2003.00,,,"Lessingia ramulosa",
28843.00,30.00,20.00,1.00,4.00,2003.00,,,"Astragalus gambelianus",
28844.00,30.00,52.00,1.00,4.00,2003.00,,,"Clarkia purpurea",
28845.00,30.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
28846.00,30.00,67.00,1.00,4.00,2003.00,,,"Epilobium brachycarpum",
28847.00,30.00,68.00,1.00,4.00,2003.00,,,"Eremocarpus setigerus",
28848.00,30.00,90.00,1.00,4.00,2003.00,,,"Githopsis specularioides",
28849.00,30.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
28850.00,30.00,93.00,1.00,4.00,2003.00,,,"Hesperolinon californicum",
28851.00,30.00,103.00,1.00,4.00,2003.00,,,"Lasthenia californica",
28852.00,30.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
28853.00,30.00,131.00,1.00,4.00,2003.00,,,"Micropus californicus",
28854.00,30.00,132.00,1.00,4.00,2003.00,,,"Microseris douglasii",
28855.00,30.00,139.00,1.00,4.00,2003.00,,,"Nassella pulchra",
28856.00,30.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28857.00,30.00,166.00,1.00,4.00,2003.00,,,"Sidalcea diploscypha",
28858.00,30.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
28859.00,30.00,260.00,1.00,4.00,2003.00,,,"Ancistrocarphus filagineus",
28860.00,30.00,301.00,1.00,4.00,2003.00,,,"Lotus micranthus",
28861.00,31.00,20.00,1.00,4.00,2003.00,,,"Astragalus gambelianus",
28862.00,31.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28863.00,31.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
28864.00,31.00,38.00,1.00,4.00,2003.00,,,"Athysanus pusillus",
28865.00,31.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
28866.00,31.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
28867.00,31.00,94.00,1.00,4.00,2003.00,,,"Holocarpha virgata",
28868.00,31.00,103.00,1.00,4.00,2003.00,,,"Lasthenia californica",
28869.00,31.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
28870.00,31.00,132.00,1.00,4.00,2003.00,,,"Microseris douglasii",
28871.00,31.00,139.00,1.00,4.00,2003.00,,,"Nassella pulchra",
28872.00,31.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28873.00,31.00,166.00,1.00,4.00,2003.00,,,"Sidalcea diploscypha",
28874.00,31.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
28875.00,31.00,226.00,1.00,4.00,2003.00,,,"Castilleja attenuata",
28876.00,32.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
28877.00,32.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28878.00,32.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
28879.00,32.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
28880.00,32.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
28881.00,32.00,98.00,1.00,4.00,2003.00,,,"Hypochaeris glabra",
28882.00,32.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
28883.00,32.00,121.00,1.00,4.00,2003.00,,,"Lupinus microcarpus",
28884.00,32.00,123.00,1.00,4.00,2003.00,,,"Lupinus succulentus",
28885.00,32.00,132.00,1.00,4.00,2003.00,,,"Microseris douglasii",
28886.00,32.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28887.00,32.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
28888.00,32.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
28889.00,32.00,260.00,1.00,4.00,2003.00,,,"Ancistrocarphus filagineus",
28890.00,33.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
28891.00,33.00,70.00,1.00,4.00,2003.00,,,"Eriogonum nudum",
28892.00,33.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
28893.00,33.00,103.00,1.00,4.00,2003.00,,,"Lasthenia californica",
28894.00,33.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
28895.00,33.00,132.00,1.00,4.00,2003.00,,,"Microseris douglasii",
28896.00,33.00,139.00,1.00,4.00,2003.00,,,"Nassella pulchra",
28897.00,33.00,141.00,1.00,4.00,2003.00,,,"Navarretia jepsonii",
28898.00,33.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28899.00,33.00,156.00,1.00,4.00,2003.00,,,"Poa secunda",
28900.00,33.00,166.00,1.00,4.00,2003.00,,,"Sidalcea diploscypha",
28901.00,33.00,180.00,1.00,4.00,2003.00,,,"Trifolium albopurpureum",
28902.00,33.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
28903.00,33.00,199.00,1.00,4.00,2003.00,,,"Zigadenus fremontii",
28904.00,33.00,260.00,1.00,4.00,2003.00,,,"Ancistrocarphus filagineus",
28905.00,33.00,276.00,1.00,4.00,2003.00,,,"Clarkia gracilis",
28906.00,34.00,11.00,1.00,4.00,2003.00,,,"Achyrachaena mollis",
28907.00,34.00,15.00,1.00,4.00,2003.00,,,"Amsinckia menziesii",
28908.00,34.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
28909.00,34.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28910.00,34.00,46.00,1.00,4.00,2003.00,,,"Centaurea solstitialis",
28911.00,34.00,50.00,1.00,4.00,2003.00,,,"Chlorogalum pomeridianum",
28912.00,34.00,86.00,1.00,4.00,2003.00,,,"Geranium dissectum",
28913.00,34.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
28914.00,34.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
28915.00,34.00,177.00,1.00,4.00,2003.00,,,"Torilis arvensis",
28916.00,34.00,186.00,1.00,4.00,2003.00,,,"Trifolium hirtum",
28917.00,35.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
28918.00,35.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28919.00,35.00,46.00,1.00,4.00,2003.00,,,"Centaurea solstitialis",
28920.00,35.00,72.00,1.00,4.00,2003.00,,,"Erodium brachycarpum",
28921.00,35.00,73.00,1.00,4.00,2003.00,,,"Erodium cicutarium",
28922.00,35.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
28923.00,35.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
28924.00,35.00,186.00,1.00,4.00,2003.00,,,"Trifolium hirtum",
28925.00,36.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
28926.00,36.00,25.00,1.00,4.00,2003.00,,,"Bromus diandrus",
28927.00,36.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28928.00,36.00,46.00,1.00,4.00,2003.00,,,"Centaurea solstitialis",
28929.00,36.00,72.00,1.00,4.00,2003.00,,,"Erodium brachycarpum",
28930.00,36.00,73.00,1.00,4.00,2003.00,,,"Erodium cicutarium",
28931.00,36.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
28932.00,36.00,149.00,1.00,4.00,2003.00,,,"Plagiobothrys nothofulvus",
28933.00,36.00,186.00,1.00,4.00,2003.00,,,"Trifolium hirtum",
28934.00,36.00,197.00,1.00,4.00,2003.00,,,"Vulpia myuros",
28935.00,36.00,240.00,1.00,4.00,2003.00,,,"Erodium botrys",
28936.00,37.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
28937.00,37.00,25.00,1.00,4.00,2003.00,,,"Bromus diandrus",
28938.00,37.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28939.00,37.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
28940.00,37.00,46.00,1.00,4.00,2003.00,,,"Centaurea solstitialis",
28941.00,37.00,72.00,1.00,4.00,2003.00,,,"Erodium brachycarpum",
28942.00,37.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28943.00,37.00,186.00,1.00,4.00,2003.00,,,"Trifolium hirtum",
28944.00,37.00,240.00,1.00,4.00,2003.00,,,"Erodium botrys",
28945.00,38.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28946.00,38.00,38.00,1.00,4.00,2003.00,,,"Athysanus pusillus",
28947.00,38.00,72.00,1.00,4.00,2003.00,,,"Erodium brachycarpum",
28948.00,38.00,73.00,1.00,4.00,2003.00,,,"Erodium cicutarium",
28949.00,38.00,77.00,1.00,4.00,2003.00,,,"Euphorbia crenulata",
28950.00,38.00,79.00,1.00,4.00,2003.00,,,"Filago gallica",
28951.00,38.00,98.00,1.00,4.00,2003.00,,"orig rec. as h. radicata","Hypochaeris glabra",
28952.00,38.00,106.00,1.00,4.00,2003.00,,,"Lepidium nitidum",
28953.00,38.00,108.00,1.00,4.00,2003.00,,,"Linanthus bicolor",
28954.00,38.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
28955.00,38.00,149.00,1.00,4.00,2003.00,,,"Plagiobothrys nothofulvus",
28956.00,38.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28957.00,38.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
28958.00,38.00,193.00,1.00,4.00,2003.00,,,"Vicia villosa",
28959.00,38.00,321.00,1.00,4.00,2003.00,,,"Trifolium microcephalum",
28960.00,39.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28961.00,39.00,73.00,1.00,4.00,2003.00,,,"Erodium cicutarium",
28962.00,39.00,94.00,1.00,4.00,2003.00,,,"Holocarpha virgata",
28963.00,39.00,98.00,1.00,4.00,2003.00,,,"Hypochaeris glabra",
28964.00,39.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
28965.00,39.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
28966.00,39.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28967.00,39.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
28968.00,39.00,187.00,1.00,4.00,2003.00,,,"Trifolium microdon",
28969.00,39.00,189.00,1.00,4.00,2003.00,,,"Triphysaria eriantha",
28970.00,39.00,240.00,1.00,4.00,2003.00,,,"Erodium botrys",
28971.00,40.00,16.00,1.00,4.00,2003.00,,,"Anagallis arvensis",
28972.00,40.00,20.00,1.00,4.00,2003.00,,,"Astragalus gambelianus",
28973.00,40.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28974.00,40.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
28975.00,40.00,73.00,1.00,4.00,2003.00,,,"Erodium cicutarium",
28976.00,40.00,94.00,1.00,4.00,2003.00,,,"Holocarpha virgata",
28977.00,40.00,98.00,1.00,4.00,2003.00,,,"Hypochaeris glabra",
28978.00,40.00,108.00,1.00,4.00,2003.00,,,"Linanthus bicolor",
28979.00,40.00,111.00,1.00,4.00,2003.00,,,"Lolium multiflorum",
28980.00,40.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
28981.00,40.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
28982.00,40.00,131.00,1.00,4.00,2003.00,,,"Micropus californicus",
28983.00,40.00,142.00,1.00,4.00,2003.00,,,"Navarretia pubescens",
28984.00,40.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
28985.00,40.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
28986.00,40.00,226.00,1.00,4.00,2003.00,,,"Castilleja attenuata",
28987.00,40.00,240.00,1.00,4.00,2003.00,,,"Erodium botrys",
28988.00,41.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28989.00,41.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
28990.00,41.00,55.00,1.00,4.00,2003.00,,,"Claytonia parviflora",
28991.00,41.00,73.00,1.00,4.00,2003.00,,,"Erodium cicutarium",
28992.00,41.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
28993.00,41.00,126.00,1.00,4.00,2003.00,,,"Medicago polymorpha",
28994.00,41.00,177.00,1.00,4.00,2003.00,,,"Torilis arvensis",
28995.00,41.00,186.00,1.00,4.00,2003.00,,,"Trifolium hirtum",
28996.00,41.00,72.00,1.00,4.00,2003.00,,"orig rec. as e. botrys","Erodium brachycarpum",
28997.00,42.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
28998.00,42.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
28999.00,42.00,72.00,1.00,4.00,2003.00,,,"Erodium brachycarpum",
29000.00,42.00,94.00,1.00,4.00,2003.00,,,"Holocarpha virgata",
29001.00,42.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
29002.00,42.00,139.00,1.00,4.00,2003.00,,,"Nassella pulchra",
29003.00,42.00,149.00,1.00,4.00,2003.00,,,"Plagiobothrys nothofulvus",
29004.00,42.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
29005.00,42.00,186.00,1.00,4.00,2003.00,,,"Trifolium hirtum",
29006.00,43.00,12.00,1.00,4.00,2003.00,,,"Agoseris heterophylla",
29007.00,43.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
29008.00,43.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29009.00,43.00,33.00,1.00,4.00,2003.00,,,"Calochortus superbus",
29010.00,43.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
29011.00,43.00,67.00,1.00,4.00,2003.00,,,"Epilobium brachycarpum",
29012.00,43.00,77.00,1.00,4.00,2003.00,,,"Euphorbia crenulata",
29013.00,43.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
29014.00,43.00,98.00,1.00,4.00,2003.00,,,"Hypochaeris glabra",
29015.00,43.00,111.00,1.00,4.00,2003.00,,,"Lolium multiflorum",
29016.00,43.00,120.00,1.00,4.00,2003.00,,,"Lupinus bicolor",
29017.00,43.00,132.00,1.00,4.00,2003.00,,,"Microseris douglasii",
29018.00,43.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
29019.00,44.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
29020.00,44.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29021.00,44.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
29022.00,44.00,67.00,1.00,4.00,2003.00,,,"Epilobium brachycarpum",
29023.00,44.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
29024.00,44.00,160.00,1.00,4.00,2003.00,,,"Ranunculus occidentalis",
29025.00,44.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
29026.00,44.00,181.00,1.00,4.00,2003.00,,,"Trifolium bifidum",
29027.00,44.00,185.00,1.00,4.00,2003.00,,,"Trifolium fucatum",
29028.00,44.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
29029.00,44.00,228.00,1.00,4.00,2003.00,,,"Trifolium gracilentum",
29030.00,44.00,249.00,1.00,4.00,2003.00,,,"Perideridia kelloggii",
29031.00,44.00,260.00,1.00,4.00,2003.00,,,"Ancistrocarphus filagineus",
29032.00,44.00,276.00,1.00,4.00,2003.00,,,"Clarkia gracilis",
29033.00,45.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
29034.00,45.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29035.00,45.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
29036.00,45.00,33.00,1.00,4.00,2003.00,,,"Calochortus superbus",
29037.00,45.00,45.00,1.00,4.00,2003.00,,,"Centaurea melitensis",
29038.00,45.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
29039.00,45.00,91.00,1.00,4.00,2003.00,,,"Grindelia camporum",
29040.00,45.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
29041.00,45.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
29042.00,45.00,123.00,1.00,4.00,2003.00,,,"Lupinus succulentus",
29043.00,45.00,126.00,1.00,4.00,2003.00,,,"Medicago polymorpha",
29044.00,45.00,132.00,1.00,4.00,2003.00,,,"Microseris douglasii",
29045.00,45.00,139.00,1.00,4.00,2003.00,,,"Nassella pulchra",
29046.00,45.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
29047.00,45.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
29048.00,45.00,181.00,1.00,4.00,2003.00,,,"Trifolium bifidum",
29049.00,45.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
29050.00,46.00,21.00,1.00,4.00,2003.00,,,"Avena barbata",
29051.00,46.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29052.00,46.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
29053.00,46.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
29054.00,46.00,68.00,1.00,4.00,2003.00,,,"Eremocarpus setigerus",
29055.00,46.00,91.00,1.00,4.00,2003.00,,,"Grindelia camporum",
29056.00,46.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
29057.00,46.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
29058.00,46.00,121.00,1.00,4.00,2003.00,,,"Lupinus microcarpus",
29059.00,46.00,139.00,1.00,4.00,2003.00,,,"Nassella pulchra",
29060.00,46.00,142.00,1.00,4.00,2003.00,,,"Navarretia pubescens",
29061.00,46.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
29062.00,46.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
29063.00,46.00,209.00,1.00,4.00,2003.00,,,"Brodiaea elegans",
29064.00,46.00,276.00,1.00,4.00,2003.00,,,"Clarkia gracilis",
29065.00,47.00,11.00,1.00,4.00,2003.00,,,"Achyrachaena mollis",
29066.00,47.00,22.00,1.00,4.00,2003.00,,"origrecasavebarb","Avena fatua",
29067.00,47.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29068.00,47.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
29069.00,47.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
29070.00,47.00,70.00,1.00,4.00,2003.00,,,"Eriogonum nudum",
29071.00,47.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
29072.00,47.00,123.00,1.00,4.00,2003.00,,,"Lupinus succulentus",
29073.00,47.00,131.00,1.00,4.00,2003.00,,,"Micropus californicus",
29074.00,47.00,142.00,1.00,4.00,2003.00,,,"Navarretia pubescens",
29075.00,47.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
29076.00,47.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
29077.00,47.00,185.00,1.00,4.00,2003.00,,,"Trifolium fucatum",
29078.00,47.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
29079.00,47.00,209.00,1.00,4.00,2003.00,,,"Brodiaea elegans",
29080.00,48.00,11.00,1.00,4.00,2003.00,,,"Achyrachaena mollis",
29081.00,48.00,13.00,1.00,4.00,2003.00,,,"Allium fimbriatum",
29082.00,48.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
29083.00,48.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29084.00,48.00,31.00,1.00,4.00,2003.00,,,"Calochortus luteus",
29085.00,48.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
29086.00,48.00,68.00,1.00,4.00,2003.00,,,"Eremocarpus setigerus",
29087.00,48.00,91.00,1.00,4.00,2003.00,,,"Grindelia camporum",
29088.00,48.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
29089.00,48.00,103.00,1.00,4.00,2003.00,,,"Lasthenia californica",
29090.00,48.00,118.00,1.00,4.00,2003.00,,,"Lotus wrangelianus",
29091.00,48.00,131.00,1.00,4.00,2003.00,,,"Micropus californicus",
29092.00,48.00,139.00,1.00,4.00,2003.00,,,"Nassella pulchra",
29093.00,48.00,141.00,1.00,4.00,2003.00,,,"Navarretia jepsonii",
29094.00,48.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
29095.00,48.00,175.00,1.00,4.00,2003.00,,,"Taeniatherum caput-medusae",
29096.00,48.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
29097.00,48.00,223.00,1.00,4.00,2003.00,,,"Camissonia graciliflora",
29098.00,48.00,226.00,1.00,4.00,2003.00,,,"Castilleja attenuata",
29099.00,48.00,228.00,1.00,4.00,2003.00,,,"Trifolium gracilentum",
29100.00,48.00,260.00,1.00,4.00,2003.00,,,"Ancistrocarphus filagineus",
29101.00,49.00,13.00,1.00,4.00,2003.00,,,"Allium fimbriatum",
29102.00,49.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29103.00,49.00,27.00,1.00,4.00,2003.00,,,"Bromus madritensis",
29104.00,49.00,70.00,1.00,4.00,2003.00,,,"Eriogonum nudum",
29105.00,49.00,91.00,1.00,4.00,2003.00,,,"Grindelia camporum",
29106.00,49.00,92.00,1.00,4.00,2003.00,,,"Hemizonia congesta",
29107.00,49.00,117.00,1.00,4.00,2003.00,,,"Lotus humistratus",
29108.00,49.00,123.00,1.00,4.00,2003.00,,,"Lupinus succulentus",
29109.00,49.00,132.00,1.00,4.00,2003.00,,,"Microseris douglasii",
29110.00,49.00,142.00,1.00,4.00,2003.00,,,"Navarretia pubescens",
29111.00,49.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
29112.00,49.00,196.00,1.00,4.00,2003.00,,,"Vulpia microstachys",
29113.00,49.00,271.00,1.00,4.00,2003.00,,,"Castilleja rubicundula",
29114.00,49.00,288.00,1.00,4.00,2003.00,,,"Hesperolinon disjunctum",
29115.00,50.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
29116.00,50.00,25.00,1.00,4.00,2003.00,,,"Bromus diandrus",
29117.00,50.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29118.00,50.00,45.00,1.00,4.00,2003.00,,,"Centaurea melitensis",
29119.00,50.00,46.00,1.00,4.00,2003.00,,,"Centaurea solstitialis",
29120.00,50.00,52.00,1.00,4.00,2003.00,,,"Clarkia purpurea",
29121.00,50.00,62.00,1.00,4.00,2003.00,,,"Dichelostemma capitatum",
29122.00,50.00,73.00,1.00,4.00,2003.00,,,"Erodium cicutarium",
29123.00,50.00,131.00,1.00,4.00,2003.00,,"orig rec as filgal","Micropus californicus",
29124.00,50.00,117.00,1.00,4.00,2003.00,,,"Lotus humistratus",
29125.00,50.00,122.00,1.00,4.00,2003.00,,,"Lupinus nanus",
29126.00,50.00,169.00,1.00,4.00,2003.00,,,"Sonchus asper",
29127.00,50.00,176.00,1.00,4.00,2003.00,,,"Thysanocarpus curvipes",
29128.00,50.00,177.00,1.00,4.00,2003.00,,,"Torilis arvensis",
29129.00,50.00,178.00,1.00,4.00,2003.00,,,"Daucus pusillus",
29130.00,50.00,186.00,1.00,4.00,2003.00,,,"Trifolium hirtum",
29131.00,50.00,197.00,1.00,4.00,2003.00,,,"Vulpia myuros",
29132.00,50.00,228.00,1.00,4.00,2003.00,,,"Trifolium gracilentum",
29133.00,50.00,258.00,1.00,4.00,2003.00,,,"Allophyllum gilioides",
29134.00,50.00,305.00,1.00,4.00,2003.00,,,"Madia gracilis",
29136.00,51.00,22.00,1.00,4.00,2003.00,,,"Avena fatua",
29137.00,51.00,25.00,1.00,4.00,2003.00,,,"Bromus diandrus",
29138.00,51.00,26.00,1.00,4.00,2003.00,,,"Bromus hordeaceus",
29139.00,51.00,45.00,1.00,4.00,2003.00,,,"Centaurea melitensis",
29140.00,51.00,52.00,1.00,4.00,2003.00,,,"Clarkia purpurea",
29141.00,51.00,79.00,1.00,4.00,2003.00,,,"Filago gallica",
29142.00,51.00,98.00,1.00,4.00,2003.00,,,"Hypochaeris glabra",
29143.00,51.00,122.00,1.00,4.00,2003.00,,,"Lupinus nanus",
29144.00,51.00,131.00,1.00,4.00,2003.00,,,"Micropus californicus",
29145.00,51.00,151.00,1.00,4.00,2003.00,,,"Plantago erecta",
29146.00,51.00,178.00,1.00,4.00,2003.00,,,"Daucus pusillus",
