site,Spp,1,2,3,4,5,Notes
77,Polypogon monspeliensis,,,,,,
77,Ranunculus occidentalis,,,,,,
77,Sidalcea diploscypha,,,0.2,,0.1,
77,Sisyrinchium bellum,,,,11,,
77,Stellaria media,,,,,,
77,Taeniatherum caput-medusae,11,0.8,15,3,2.5,
77,Torilis arvensis,4,0.2,11,7,17,
77,Trifolium bifidum,0.1,,0.1,0.4,,no flws quadrat 1
77,Trifolium gracilentum,,,0.2,,0.2,
77,Trifolium hirtum,6,,,,,
77,Triteleia laxa,,,,,,
77,Vicia villosa,18,33,19,,65,
77,Vulpia myuros,,,,,,
77,Zigadenus fremontii,,,,,,
NOTES:,Rebar quad 3-4. ,,,,,,
78,Achillea millefolium,,,,,,
78,Achyrachaena mollis,,,,,,
78,Agoseris grandiflora,,,0.5,,0.2,
78,Agoseris heterophylla,,,,,,
78,Aira caryophyllea,,,,,,
78,Aphanes occidentalis,,,,,,
78,Athysanus pusillus,0.1,0.1,0.1,,,
78,Avena fatua,9,5,14,20,23,
78,Briza minor,,,,,,
78,Brodiaea elegans,,,,,,
78,Bromus diandrus,23,,3,,,
78,Bromus hordeaceus,0.6,27,24,14,2,
78,Bromus madritensis,,,,,,
78,Carduus pycnocephalus,,,,,,
78,Castilleja attenuata,,,,,,
78,Cerastium glomeratum,,,,,,
78,Clarkia purpurea,0.1,,,0.1,,
78,Claytonia parviflora,,,,,,
78,Collinsia sparsiflora,,,0.1,0.8,0.9,
78,Dichelostemma capitatum,,,0.1,,,
78,Epilobium brachycarpum,,,,,,
78,Erodium botrys,,,,,,
78,Erodium brachycarpum,,,,,,
78,Erodium cicutarium,,0.6,,,,
78,Euphorbia crenulata,0.1,0.1,0.1,,0.2,
78,Filago gallica,,,,,,
78,Galium aparine,0.1,,,,0.1,
78,Galium murale,0.1,0.1,,0.1,,
78,Gastridium ventricosum,,,,,,
78,Geranium dissectum,4,0.2,1.2,,0.1,
78,Geranium molle,0.1,2,,,,
78,Grindelia camporum,,,,,,
78,Holocarpha virgata,,,,,,
78,Hypochaeris glabra,,,,,,
78,Linanthus bicolor,,,,0.1,,
78,Lolium multiflorum,,,,,,
78,Lotus wrangelianus,,0.2,0.1,,,
78,Lupinus bicolor,2,12,1,4,3.5,
78,Lupinus microcarpus,,,,,,
78,Madia exigua,12,,0.1,,0.1,
78,Medicago polymorpha,,0.9,4,0.2,,
78,Melilotus indica,,,,,,
78,Micropus californicus,,,,,,
78,Navarretia pubescens,,,,,,
78,Pectocarya pusilla,,,,,,
78,Plantago erecta,,,,,,
78,Plectritis ciliosa,,,,,,
78,Poa annua,,,,,,
78,Poa bulbosa,,0.2,0.3,,,
78,Poa secunda,,,,,,
78,Ranunculus occidentalis,,,,,,
78,Sanicula bipinnata,,,,,,
78,Sanicula bipinnatifida,,,,,,
78,Senecio vulgaris,,,,,,
78,Sidalcea diploscypha,,,,,,
78,Stellaria media,,,,,,
78,Taeniatherum caput-medusae,11,11,0.3,6,5,
78,Torilis arvensis,0.8,0.1,0.5,0.9,2,
78,Trifolium bifidum,,,,30,1.6,no flws
78,Trifolium dubium,,,,,,
78,Trifolium gracilentum,,,,,,
78,Trifolium hirtum,11,12,6,,,
78,Trifolium microcephalum,,,,,,
78,Trifolium microdon,,,,,,
78,Trifolium willdenovii,,,1,0.5,0.4,
78,Vicia villosa,,1,24,,6,
78,Vulpia myuros,,,,,,
NOTES:,Rebar needed for quad 3. Gopher disturbance 10% quad 1. ,,,,,,
79,Aira caryophyllea,,,,,,
79,Athysanus pusillus,,,,,,
79,Avena fatua,6,0.4,1,27,1,
79,Brodiaea elegans,,,,,,
79,Bromus diandrus,,0.4,22,2,0.3,not observed duringlate season sampling!
79,Bromus hordeaceus,2.5,3.5,9,2,2.3,
79,Cerastium vulgare,,,,,,
79,Clarkia purpurea,,,,,,
79,Crassula connata,,,,,,
79,Delphinium variegatum,,,,,,
79,Dichelostemma capitatum,,,,,,
79,Epilobium brachycarpum,,,,,,
79,Eremocarpus setigerus,,,,,,
79,Erodium botrys,,,,,,
79,Erodium brachycarpum,,,,,,
79,Erodium cicutarium,,,,,,
79,Galium aparine,,,,,,
79,Galium murale,,,,,,
79,Geranium dissectum,,,,0.1,,
79,Holocarpha virgata,,0.1,0.3,,0.5,
79,Hypochaeris glabra,,,,,,
79,Lactuca serriola,0.3,0.2,,0.1,,
79,Linanthus bicolor,,,,,,
79,Lolium multiflorum,,,,,,
79,Lotus wrangelianus,,,,,,
79,Lupinus bicolor,,,,,,
79,Madia exigua,,,,,,
79,Medicago polymorpha,,,,,,
79,Navarretia pubescens,,,,,,
79,Plagiobothrys nothofulvus,,,,,,
79,Plantago erecta,,,,,,
79,Sidalcea diploscypha,,,,,,
79,Stellaria media,,,,,,
79,Taeniatherum caput-medusae,82,85,76,40,70,
79,Torilis arvensis,,,,,,
79,Trifolium bifidum,,,,,,
79,Trifolium gracilentum,,,,,,
79,Trifolium hirtum,,,,,,
79,Trifolium microcephalum,,,,,,
79,Trifolium microdon,,,,,,
79,Triphysaria eriantha,,,,,,
79,Vicia villosa,,1.5,,,,
79,Vulpia myuros,,,,,,
NOTES:,,,,,,,
80,Athysanus pusillus,,,,,,
80,Avena fatua,3.5,3,0.8,3,28,
80,Brodiaea elegans,,,,,,
80,Bromus diandrus,,,,,,
80,Bromus hordeaceus,7,0.1,2,4,,
80,Bromus madritensis,,,,,,
80,Centaurea solstitialis,,,,,,
80,Cerastium glomeratum,,,,,,
80,Clarkia purpurea,,,,,,
80,Dichelostemma capitatum,,,,,,
80,Elymus glaucus,,,,,,
80,Elytrigia repens,,,74,,9,
80,Epilobium brachycarpum,,,,,,
80,Eremocarpus setigerus,,,,,,
80,Erodium botrys,,,,,,
80,Erodium brachycarpum,,,,,,
80,Erodium cicutarium,,,,,,
80,Gallium murale,,,,,,
80,Geranium dissectum,12,2,26,1.2,,
80,Geranium molle,,,,,,
80,Holocarpha virgata,,,,,,
80,Hypochaeris radicata,,,,,,
80,Lactuca serriola,0.6,,,,,
80,Lolium multiflorum,,,,,,
80,Plagiobothrys nothofulvus,,,,,,
80,Stellaria media,,,,,,
80,Taeniatherum caput-medusae,50,63,13,87,50,
80,Torilis arvensis,,,,,,
80,Trifolium bifidum,,,,,,
80,Trifolium gracilentum,,,,,,
80,Trifolium hirtum,,,,,,
80,Vicia villosa,,5,3,3,,
80,Vulpia bromoides,,,,,,
80,Vulpia myuros,,,,,,
NOTES:,Needs taller PVC to mark quads. Rebar needed quads 3-4.,,,,,,
