Site,Spp,1,2,3,4,5,Notes
75,Plectritis ciliosa,,,,,,
75,Rumex crispus,,,,,,
75,Senecio vulgaris,,,,,0.1,
75,Sonchus asper,,,,,,
75,Stellaria media,,,,,,
75,Stellaria nitens,,,,,,
75,Taeniatherum caput-medusae,,21.0,4.0,40.0,,
75,Torilis arvensis,,,0.4,,5.0,
75,Trifolium gracilentum,,,,,,
75,Trifolium hirtum,40.0,1.0,35.0,0.2,4.0,
75,Trifolium microdon,,,,,,
75,Triphysaria eriantha -- B3219,,0.1,,,,
75,Vicia villosa,,,,,5.8,
75,Vulpia microstachys,,,,,,
75,Vulpia myuros,0.1,,,,,might be V. microstachys
NOTES:,,,,,,,
76,Achyrachaena mollis,,,,,,
76,Agoseris grandiflora,0.3,,,,,
76,Allium serra,,,,,,
76,Amsinckia menziesii,,,,,,
76,Athysanus pusillus,,,,,,
76,Avena barbata,,,,,,
76,Avena fatua,36.0,18.0,2.5,11.0,27.0,
76,Bromus diandrus,,,,,,
76,Bromus hordeaceus,,,,0.3,0.6,
76,Bromus madritensis,8.0,4.0,2.5,1.8,25.0,
76,Bromus tectorum,,,,,0.1,
76,Carduus pycnocephalus,,,,,,
76,Centaurea melitensis,,,,,,
76,Centaurea solstitialis,0.1,,1.4,6.0,3.0,
76,Chlorogalum pomeridianum,,,,,,
76,Clarkia purpurea,,,0.1,,,
76,Claytonia parviflora,,,,,,
76,Collinsia sparsiflora,,,,,,
76,Dichelostemma capitatum,,,,0.2,,
76,Epilobium brachycarpum,,,,,,
76,Erodium brachycarpum,,,,,,
76,Erodium cicutarium,,0.1,0.7,0.3,1.5,
76,Galium aparine,0.1,,,,0.1,
76,Galium murale,,,0.2,0.1,0.1,
76,Geranium dissectum,0.1,,0.1,0.1,,
76,Geranium molle,,,0.1,,,
76,Gilia tricolor,,,,,,
76,Hypochaeris glabra,,,15.0,,,
76,Lactuca serriola,,,,,,
76,Lomatium marginatum,1.0,,,,,
76,Lotus wrangelianus,,,,,,
76,Lupinus bicolor,,,,,,
76,Lupinus microcarpus,,,,,,
76,Lupinus nanus,,,,,,
76,Madia exigua,,,,,,
76,Medicago polymorpha,,,,,,
76,Melica californica,,,,,,
76,Melilotus indica,,,,,,
76,Micropus californicus,,,,,,
76,Navarretia pubescens,,,,,,
76,Phlox gracilis,,,,,,
76,Plantago erecta,,,,,,
76,quercus douglassi,,,,,,
76,Ranunculus occidentalis,0.1,,,,,
76,Sanicula bipinnata,,,,,,
76,Sonchus asper,,,,,,
76,Taeniatherum caput-medusae,,,1.0,0.7,,
76,Thysanocarpus curvipes,,,,,,
76,Torilis arvensis,3.5,,0.1,,0.3,
76,Trifolium bifidum,,,0.1,0.1,,
76,Trifolium dubium,,,,,,
76,Trifolium gracilentum,,,,,,
76,Trifolium hirtum,,0.1,,,14.0,
76,Trifolium microcephalum,,,,,,
76,Vicia villosa,,,,0.6,4.0,
76,Vulpia myuros,,0.1,,,,
76,Unknown woody seedling ,,,,,,
NOTES:,,,,,,,
77,Achyrachaena mollis,,0.1,,0.7,0.8,
77,Agoseris grandiflora,,,,,,
77,Aphanes occidentalis,,,,,,
77,Athysanus pusillus,,,,,,
77,Avena fatua,20.0,60.0,50.0,35.0,30.0,
77,Bromus diandrus,,,,,,
77,Bromus hordeaceus,12.0,,6.0,6.0,29.0,
77,Bromus madritensis,4.0,7.0,,,,
77,Calochortus luteus,,,,,,
77,Cardamine oligosperma,,,,,,
77,Centaurea solstitialis,,,,,,
77,Cerastium glomeratum,,,,,,
77,Clarkia purpurea,,,,,0.1,
77,Claytonia parviflora,,,,,,
77,Delphinium hesperium,,,,,0.4,
77,Dichelostemma capitatum,,0.5,0.8,22.0,2.0,
77,Epilobium brachycarpum,,,,,0.1,
77,Erodium botrys,,,,,,
77,Erodium brachycarpum,,,,,,
77,Erodium cicutarium,,,,,0.4,
77,Euphorbia crenulata,1.6,0.3,0.2,0.2,0.2,
77,Galium murale,0.1,,,0.1,,
77,Galium porrigens,,,,,,
77,Geranium dissectum,0.3,0.4,0.3,0.1,1.7,
77,Geranium molle,,,0.1,,,
77,Hemizonia congesta,,,,,4.0,
77,Holocarpha virgata,,,,,,
77,Lactuca serriola,,,,,,
77,Lupinus bicolor,,,0.7,0.2,0.2,
77,Lupinus microcarpus,,,,,,
77,Madia exigua,,,,,,
77,Melilotus indica,,,,,,
77,Navarretia pubescens,,,,,,
77,Nemophila heterophylla,,,,,,
77,Perideridia kelloggii,,,,,10.0,
77,Plantago erecta,,,,,,
77,Plectritis ciliosa,,,,,,
77,Polypogon monspeliensis,,,,,,
77,Ranunculus occidentalis,,,,0.1,,
77,Sidalcea diploscypha,,,,,0.1,
77,Sisyrinchium bellum,,,,5.5,,
77,Stellaria media,,,,,,
77,Taeniatherum caput-medusae,4.0,0.8,4.0,7.0,3.8,
77,Torilis arvensis,8.0,7.0,12.0,4.0,6.0,
77,Trifolium bifidum,,,0.3,0.2,0.2,
77,Trifolium gracilentum,0.2,,,,0.1,
77,Trifolium hirtum,1.0,,0.1,,,
77,Triteleia laxa,,,,,,
77,Vulpia myuros,,,,,,
77,Zigadenus fremontii,,,,,,
77,unk bulb,,,,,,
77,Vicia villosa,0.7,0.4,0.3,,,
77,Agoseris heterophylla,,,,,0.2,
77,Brodiaea elegans,,0.1,,,0.1,
NOTES:,Needs taller PVC for quads.,,,,,,
78,Achillea millefolium,,,,,,
78,Achyrachaena mollis,25.0,0.6,0.3,0.1,0.3,
78,Agoseris grandiflora,,,1.0,,,
78,Agoseris heterophylla,,,,,,
78,Aira caryophyllea,,,,,,
78,Aphanes occidentalis,,,,,,
78,Athysanus pusillus,0.1,,,,,
78,Avena fatua,10.0,1.0,8.0,13.0,11.0,
78,Briza minor,,,,,,
78,Brodiaea elegans,,,,,,
78,Bromus diandrus,11.0,0.3,6.5,0.3,8.0,
78,Bromus hordeaceus,0.3,1.8,0.4,2.0,2.5,
78,Bromus madritensis,,,,,,
78,Carduus pycnocephalus,,,,,,
78,Castilleja attenuata,,,,,,
78,Cerastium glomeratum,,,,0.1,,
78,Clarkia purpurea,,,,0.1,,
78,Claytonia parviflora,,,,,,
78,Collinsia sparsiflora,,,,0.1,0.1,
78,Dichelostemma capitatum,0.1,0.1,0.1,0.1,,
78,Epilobium brachycarpum,0.1,,,,,
78,Erodium botrys,,,,,,
78,Erodium brachycarpum,,,,,,
78,Erodium cicutarium,,0.1,,,,
78,Euphorbia crenulata,0.2,0.1,0.3,0.1,0.3,
78,Filago gallica,,,,,,
78,Galium aparine,0.8,,,,,
78,Galium murale,0.1,0.1,0.1,0.2,0.1,
78,Gastridium ventricosum,,,,,,
78,Geranium dissectum,0.5,0.4,,,,
78,Geranium molle,,,0.6,,0.3,
78,Grindelia camporum,,,,,,
78,Holocarpha virgata,,,,,,
78,Hypochaeris glabra,,0.8,,,,
78,is triphysaria. versicolor near here?,,,,,,
78,Linanthus bicolor,,,,0.1,,
78,Lolium multiflorum,,,,,,
78,Lotus wrangelianus,0.3,,,,,
78,Lupinus bicolor,0.1,0.1,0.1,,,
78,Lupinus microcarpus,,,,,,
78,Madia exigua,30.0,0.2,1.0,0.5,0.3,
78,Medicago polymorpha,,0.1,0.2,0.6,0.1,
78,Melilotus indica,,,,,,
78,Micropus californicus,,,,0.1,,
78,Navarretia pubescens,,,,,,
78,Pectocarya pusilla,,,,,,
78,Plantago erecta,,,,0.1,,
78,Plectritis ciliosa,,,,,,
78,Poa annua,,,,,0.1,"ID uncertain, could be bulbosa or secunda"
78,Poa bulbosa,,,,,,
78,Poa secunda,,,,,,
78,Ranunculus occidentalis,,,,,,
78,Sanicula bipinnata,,,,,,
78,Sanicula bipinnatifida,,,,0.2,,
78,Senecio vulgaris,,,,,,
78,Stellaria media,,,,,,
78,Taeniatherum caput-medusae,3.6,15.0,0.4,9.0,2.8,
78,Torilis arvensis,0.7,,0.9,0.9,1.4,
78,Trifolium bifidum,,,,0.1,0.6,
78,Trifolium dubium,,,,,,
78,Trifolium gracilentum,,,,0.3,0.2,
78,Trifolium hirtum,15.0,13.0,0.3,,,
78,Trifolium microcephalum,,,,,,
78,Trifolium microdon,,,,,,
78,Trifolium willdenovii,,,,0.1,,
78,Vulpia myuros,,,4.0,,,
78,unk bush,,,,,,
78,Sidalcea diploscypha,0.1,,,,,
78,Vicia villosa,,,7.0,,0.2,
78,Agoseris grandiflora,,,1.0,,,
NOTES:,,,,,,,
79,Aira caryophyllea,,,,,,
79,Athysanus pusillus,,,0.1,,,
79,Avena fatua,25.0,10.0,24.0,35.0,25.0,
79,Brodiaea elegans,,,,,,
79,Bromus diandrus,,,0.1,,,
79,Bromus hordeaceus,0.3,12.0,50.0,28.0,0.6,
79,Cerastium vulgare,,,,,,
79,Clarkia purpurea,,,,,,
79,Crassula connata,,,,,,
79,Delphinium variegatum,,,,,,
79,Dichelostemma capitatum,,,,0.1,0.1,
79,Epilobium brachycarpum,,,,,,
79,Eremocarpus setigerus,,,,,,
79,Erodium botrys,,,,,,
79,Erodium brachycarpum,,0.2,1.4,,,
79,Erodium cicutarium,,,,,,
79,Galium aparine,,,,,,
79,Galium murale,,0.2,2.8,,,
79,Geranium dissectum,0.1,0.2,,0.1,0.1,
79,Holocarpha virgata,0.7,0.2,0.2,,,
79,Hypochaeris glabra,,,0.5,,,
79,Lactuca serriola,,,,,,
79,Linanthus bicolor,,,,,,
79,Lolium multiflorum,,,,,,
79,Lotus wrangelianus,,,,,,
79,Lupinus bicolor,,,,,,
79,Madia exigua,,,,,,
79,Medicago polymorpha,,,,,,
79,Navarretia pubescens,,,,,,
79,Plagiobothrys nothofulvus,,,,,,
79,Plantago erecta,,,,,,
79,Sidalcea diploscypha,,,,,,
79,Stellaria media,,,,,,
79,Taeniatherum caput-medusae,46.0,65.0,40.0,32.0,36.0,
79,Torilis arvensis,,,,,,
79,Trifolium bifidum,,,,,,
79,Trifolium gracilentum,,,,,,
79,Trifolium hirtum,,,0.1,,,
79,Trifolium microcephalum,,,,,,
79,Trifolium microdon,,,,,,
79,Triphysaria eriantha,,,,,,
79,Vulpia myuros,,,,,,
79,Unknown seedling,,,,,,
NOTES:,Could use taller PVC. ,,,,,,
80,Athysanus pusillus,,,,,,
80,Avena fatua,21.0,6.0,33.0,50.0,20.0,
80,Brodiaea elegans,,,,,,
80,Bromus diandrus,,,,,,
80,Bromus hordeaceus,1.0,0.5,0.4,0.8,,
80,Bromus madritensis,,,,,,
80,Centaurea solstitialis,,,,,,
80,Cerastium glomeratum,,,,,,
80,Clarkia purpurea,,,,,,
80,Dichelostemma capitatum,,,,,,
80,Elymus glaucus,,,,,,
80,Elytrigia repens,0.3,,33.0,,5.0,
80,Epilobium brachycarpum,,,,,,
80,Eremocarpus setigerus,,,,,,
80,Erodium botrys,,,,,,
80,Erodium brachycarpum,0.2,,,,,
80,Erodium cicutarium,,,0.1,,,
80,Gallium murale,,,0.1,,,
80,Geranium dissectum,3.1,0.8,13.5,0.3,0.2,
80,Geranium molle,,,,,,
80,Holocarpha virgata,,,,,,
80,Hypochaeris radicata,,,,,,
80,Lactuca serriola,,,,,,
80,Lolium multiflorum,0.3,,,,,
80,Plagiobothrys nothofulvus,,,,,,
80,Stellaria media,,,,,,
80,Taeniatherum caput-medusae,60.0,90.0,30.0,84.0,70.0,
80,Torilis arvensis,,,,,,
80,Trifolium bifidum,,,,,,
80,Trifolium gracilentum,,,,,,
80,Trifolium hirtum,,,,,,
80,Vicia villosa,,,,,,
80,Vulpia bromoides,,,,,,
80,Vulpia myuros,,,,,,
80,unk bulb,,,,,,
NOTES:,Needs taller PVC to mark quads. ,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
